order_id,customer_id,order_date,order_status,payment_method,shipping_partner,gross_amount,discount_amount,net_amount,delivery_fee,delivery_cost
ORD-037596,CUST-010377,2024-07-25,Delivered,Net Banking,FastLogistics,181.5,11.35,170.15,0.0,83.55
ORD-037597,CUST-003598,2024-07-10,Delivered,UPI,FastLogistics,1003.32,51.83,951.49,0.0,85.37
ORD-037598,CUST-008914,2024-06-17,Delivered,Credit Card,BlueDart,58.0,1.58,56.42,5.0,86.39
ORD-037599,CUST-014874,2024-09-10,Delivered,Credit Card,BlueDart,374.6,24.28,350.32,0.0,90.84
ORD-037600,CUST-006833,2024-09-07,Delivered,UPI,ExpressCargo,374.12,27.45,346.67,0.0,73.84
ORD-037601,CUST-008013,2024-04-11,Delivered,Credit Card,BlueDart,29.0,0.48,28.52,5.0,87.89
ORD-037602,CUST-003450,2024-04-02,Delivered,Net Banking,FastLogistics,74.0,0.78,73.22,5.0,71.04
ORD-037603,CUST-005758,2024-06-10,Delivered,UPI,BlueDart,440.0,8.86,431.14,0.0,85.23
ORD-037604,CUST-005726,2024-05-22,Delivered,COD,ExpressCargo,600.0,10.73,589.27,0.0,70.66
ORD-037605,CUST-003926,2024-09-28,Delivered,Net Banking,FastLogistics,76.0,3.56,72.44,5.0,83.46
ORD-037606,CUST-010681,2024-06-10,Delivered,Credit Card,FastLogistics,201.0,6.2,194.8,0.0,74.69
ORD-037607,CUST-008203,2024-04-29,Delivered,UPI,FastLogistics,587.0,10.84,576.16,0.0,72.59
ORD-037608,CUST-009278,2024-07-13,Delivered,COD,ExpressCargo,214.0,12.22,201.78,0.0,74.08
ORD-037609,CUST-001021,2024-04-29,Delivered,Credit Card,FastLogistics,430.0,7.85,422.15,0.0,73.58
ORD-037610,CUST-002458,2024-09-18,Delivered,UPI,ExpressCargo,498.12,42.46,455.66,0.0,75.39
ORD-037611,CUST-010301,2024-04-04,Delivered,Net Banking,ExpressCargo,56.0,1.47,54.53,5.0,65.83
ORD-037612,CUST-003056,2024-06-11,Delivered,UPI,BlueDart,280.0,4.93,275.07,0.0,89.62
ORD-037613,CUST-012324,2024-04-16,Delivered,UPI,ExpressCargo,28.0,0.4,27.6,5.0,69.48
ORD-037614,CUST-011852,2024-06-26,Delivered,Credit Card,FastLogistics,1036.0,17.74,1018.26,0.0,73.33
ORD-037615,CUST-013465,2024-07-04,Delivered,UPI,BlueDart,320.82,19.42,301.4,0.0,92.17
ORD-037616,CUST-014904,2024-07-18,Delivered,Credit Card,FastLogistics,98.0,6.26,91.74,0.0,85.75
ORD-037617,CUST-009871,2024-05-22,Delivered,UPI,FastLogistics,280.0,8.3,271.7,0.0,72.03
ORD-037618,CUST-010118,2024-07-11,Delivered,Credit Card,BlueDart,130.0,8.88,121.12,0.0,92.64
ORD-037619,CUST-001294,2024-06-11,Delivered,Credit Card,FastLogistics,222.0,3.53,218.47,0.0,71.39
ORD-037620,CUST-009184,2024-07-16,Delivered,UPI,ExpressCargo,187.06,11.13,175.93,0.0,73.99
ORD-037621,CUST-000854,2024-05-07,Returned,COD,FastLogistics,38.0,1.2,36.8,5.0,72.11
ORD-037622,CUST-010558,2024-07-29,Delivered,UPI,BlueDart,157.0,6.52,150.48,0.0,93.13
ORD-037623,CUST-004046,2024-06-08,Delivered,Credit Card,ExpressCargo,64.0,0.9,63.1,5.0,67.44
ORD-037624,CUST-005570,2024-06-23,Delivered,Net Banking,ExpressCargo,320.0,6.57,313.43,0.0,69.15
ORD-037625,CUST-006759,2024-04-06,Delivered,Net Banking,FastLogistics,199.0,4.57,194.43,0.0,72.3
ORD-037626,CUST-001377,2024-08-01,Delivered,Credit Card,FastLogistics,178.6,7.5,171.1,0.0,81.95
ORD-037627,CUST-004285,2024-09-25,Delivered,Credit Card,FastLogistics,187.06,9.4,177.66,0.0,85.41
ORD-037628,CUST-005045,2024-04-24,Delivered,Credit Card,ExpressCargo,100.0,2.84,97.16,0.0,66.03
ORD-037629,CUST-008826,2024-08-12,Delivered,Credit Card,ExpressCargo,58.0,3.08,54.92,5.0,74.59
ORD-037630,CUST-001159,2024-06-12,Delivered,UPI,FastLogistics,179.0,6.28,172.72,0.0,72.05
ORD-037631,CUST-001505,2024-05-26,Delivered,COD,BlueDart,143.0,4.19,138.81,0.0,88.37
ORD-037632,CUST-012501,2024-04-08,Returned,Credit Card,FastLogistics,168.0,3.6,164.4,0.0,70.24
ORD-037633,CUST-004061,2024-07-04,Delivered,UPI,FastLogistics,103.0,6.25,96.75,0.0,83.71
ORD-037634,CUST-009460,2024-05-25,Delivered,UPI,ExpressCargo,28.0,0.57,27.43,5.0,69.33
ORD-037635,CUST-002511,2024-08-21,Delivered,Credit Card,FastLogistics,124.0,8.4,115.6,0.0,85.58
ORD-037636,CUST-010891,2024-04-23,Delivered,UPI,BlueDart,56.0,2.09,53.91,5.0,87.48
ORD-037637,CUST-004313,2024-07-19,Delivered,COD,ExpressCargo,390.0,34.49,355.51,0.0,74.67
ORD-037638,CUST-007682,2024-05-17,Delivered,Credit Card,BlueDart,95.0,3.76,91.24,0.0,87.89
ORD-037639,CUST-003396,2024-08-07,Delivered,UPI,ExpressCargo,230.0,10.22,219.78,0.0,75.84
ORD-037640,CUST-004177,2024-05-04,Delivered,Credit Card,FastLogistics,58.0,1.57,56.43,5.0,74.41
ORD-037641,CUST-004452,2024-08-16,Delivered,Credit Card,FastLogistics,280.0,20.39,259.61,0.0,84.02
ORD-037642,CUST-001485,2024-05-24,Delivered,UPI,ExpressCargo,76.0,2.7,73.3,5.0,70.93
ORD-037643,CUST-006337,2024-08-06,Delivered,Credit Card,FastLogistics,76.0,3.33,72.67,5.0,85.47
ORD-037644,CUST-012016,2024-09-07,Delivered,COD,ExpressCargo,42.0,2.95,39.05,5.0,76.08
ORD-037645,CUST-003758,2024-08-17,Delivered,UPI,BlueDart,714.26,47.22,667.04,0.0,90.07
ORD-037646,CUST-007994,2024-04-16,Delivered,UPI,BlueDart,58.0,1.99,56.01,5.0,88.32
ORD-037647,CUST-013351,2024-07-07,Delivered,Credit Card,FastLogistics,44.0,1.86,42.14,5.0,84.22
ORD-037648,CUST-007512,2024-06-19,Delivered,UPI,BlueDart,56.0,2.19,53.81,5.0,90.2
ORD-037649,CUST-001224,2024-04-07,Delivered,Net Banking,BlueDart,390.0,14.8,375.2,0.0,90.73
ORD-037650,CUST-012830,2024-06-04,Returned,UPI,BlueDart,662.0,8.95,653.05,0.0,86.85
ORD-037651,CUST-004219,2024-06-25,Delivered,Credit Card,BlueDart,95.0,2.03,92.97,0.0,87.61
ORD-037652,CUST-008520,2024-09-06,Delivered,Credit Card,ExpressCargo,19.5,1.14,18.36,5.0,76.72
ORD-037653,CUST-005073,2024-05-21,Delivered,UPI,ExpressCargo,76.0,1.01,74.99,5.0,69.09
ORD-037654,CUST-013363,2024-09-06,Delivered,COD,ExpressCargo,919.32,65.57,853.75,0.0,75.73
ORD-037655,CUST-012281,2024-05-14,Delivered,UPI,FastLogistics,124.0,1.49,122.51,0.0,73.95
ORD-037656,CUST-000224,2024-09-01,Delivered,COD,BlueDart,64.0,2.75,61.25,5.0,91.95
ORD-037657,CUST-005398,2024-06-04,Delivered,Credit Card,BlueDart,232.0,4.44,227.56,0.0,85.29
ORD-037658,CUST-002046,2024-07-15,Delivered,UPI,FastLogistics,19.5,1.19,18.31,5.0,84.96
ORD-037659,CUST-014547,2024-04-18,Delivered,Credit Card,BlueDart,64.0,1.74,62.26,5.0,88.89
ORD-037660,CUST-007571,2024-09-30,Delivered,Net Banking,FastLogistics,70.3,6.0,64.3,5.0,81.85
ORD-037661,CUST-014507,2024-06-05,Delivered,UPI,FastLogistics,45.0,1.34,43.66,5.0,70.72
ORD-037662,CUST-001477,2024-07-04,Delivered,Credit Card,FastLogistics,190.0,11.6,178.4,0.0,84.98
ORD-037663,CUST-007666,2024-04-10,Delivered,UPI,BlueDart,149.5,3.85,145.65,0.0,89.05
ORD-037664,CUST-006291,2024-07-26,Delivered,UPI,FastLogistics,576.66,42.4,534.26,0.0,84.07
ORD-037665,CUST-011494,2024-06-13,Returned,UPI,ExpressCargo,189.0,5.8,183.2,0.0,69.75
ORD-037666,CUST-013256,2024-05-28,Delivered,UPI,FastLogistics,239.0,8.71,230.29,0.0,74.95
ORD-037667,CUST-009134,2024-05-18,Delivered,Credit Card,FastLogistics,114.0,1.6,112.4,0.0,72.22
ORD-037668,CUST-008592,2024-07-20,Delivered,UPI,ExpressCargo,187.06,9.79,177.27,0.0,76.59
ORD-037669,CUST-005961,2024-06-11,Delivered,Credit Card,FastLogistics,978.0,20.76,957.24,0.0,75.25
ORD-037670,CUST-012232,2024-04-23,Delivered,Net Banking,ExpressCargo,561.0,19.45,541.55,0.0,69.02
ORD-037671,CUST-013558,2024-08-20,Delivered,Credit Card,FastLogistics,224.0,15.4,208.6,0.0,82.87
ORD-037672,CUST-001350,2024-07-27,Delivered,Credit Card,FastLogistics,39.0,2.84,36.16,5.0,84.27
ORD-037673,CUST-013470,2024-05-11,Delivered,Credit Card,FastLogistics,223.0,7.21,215.79,0.0,72.08
ORD-037674,CUST-014361,2024-05-05,Delivered,Credit Card,BlueDart,398.0,10.23,387.77,0.0,87.4
ORD-037675,CUST-003690,2024-07-25,Delivered,Net Banking,FastLogistics,62.0,2.65,59.35,5.0,86.01
ORD-037676,CUST-011169,2024-07-08,Delivered,Credit Card,FastLogistics,170.0,7.98,162.02,0.0,87.22
ORD-037677,CUST-009809,2024-05-03,Delivered,Credit Card,BlueDart,58.0,0.66,57.34,5.0,87.05
ORD-037678,CUST-002439,2024-07-20,Delivered,Credit Card,BlueDart,19.5,1.14,18.36,5.0,92.09
ORD-037679,CUST-014829,2024-09-16,Delivered,Credit Card,ExpressCargo,249.06,19.66,229.4,0.0,75.07
ORD-037680,CUST-002365,2024-05-27,Delivered,UPI,ExpressCargo,79.0,1.25,77.75,5.0,67.09
ORD-037681,CUST-004338,2024-06-20,Delivered,Credit Card,ExpressCargo,248.0,7.7,240.3,0.0,69.3
ORD-037682,CUST-003684,2024-08-22,Delivered,Credit Card,BlueDart,200.0,9.1,190.9,0.0,91.65
ORD-037683,CUST-010751,2024-05-07,Delivered,UPI,ExpressCargo,68.5,2.29,66.21,5.0,71.08
ORD-037684,CUST-009721,2024-04-08,Delivered,Credit Card,ExpressCargo,412.0,11.5,400.5,0.0,69.24
ORD-037685,CUST-005076,2024-04-01,Delivered,Credit Card,BlueDart,380.0,4.91,375.09,0.0,87.25
ORD-037686,CUST-001638,2024-05-13,Delivered,UPI,FastLogistics,129.0,4.23,124.77,0.0,70.95
ORD-037687,CUST-005775,2024-04-06,Delivered,Net Banking,ExpressCargo,254.0,10.11,243.89,0.0,70.44
ORD-037688,CUST-004918,2024-05-24,Delivered,UPI,ExpressCargo,79.0,2.66,76.34,5.0,65.89
ORD-037689,CUST-013072,2024-09-23,Delivered,Credit Card,FastLogistics,257.0,16.51,240.49,0.0,82.23
ORD-037690,CUST-012757,2024-08-30,Delivered,Credit Card,FastLogistics,219.0,12.97,206.03,0.0,83.31
ORD-037691,CUST-010775,2024-04-17,Delivered,Credit Card,ExpressCargo,432.0,12.18,419.82,0.0,69.01
ORD-037692,CUST-009946,2024-07-26,Delivered,Credit Card,FastLogistics,130.0,6.91,123.09,0.0,82.73
ORD-037693,CUST-002978,2024-06-15,Delivered,Credit Card,BlueDart,65.0,1.61,63.39,5.0,90.64
ORD-037694,CUST-005549,2024-08-02,Delivered,UPI,ExpressCargo,140.0,5.72,134.28,0.0,76.14
ORD-037695,CUST-012204,2024-07-07,Delivered,Net Banking,ExpressCargo,195.0,16.7,178.3,0.0,73.62
ORD-037696,CUST-004919,2024-07-15,Delivered,Credit Card,FastLogistics,29.0,2.13,26.87,5.0,84.21
ORD-037697,CUST-001694,2024-05-10,Delivered,Credit Card,FastLogistics,196.0,4.14,191.86,0.0,72.92
ORD-037698,CUST-000117,2024-09-14,Delivered,Credit Card,FastLogistics,140.0,11.4,128.6,0.0,85.1
ORD-037699,CUST-009115,2024-05-31,Delivered,Net Banking,BlueDart,1422.0,49.01,1372.99,0.0,85.81
ORD-037700,CUST-012862,2024-06-17,Delivered,Credit Card,BlueDart,98.0,1.66,96.34,0.0,85.78
ORD-037701,CUST-007692,2024-06-21,Returned,Credit Card,FastLogistics,198.0,2.07,195.93,0.0,70.34
ORD-037702,CUST-013219,2024-07-23,Delivered,UPI,FastLogistics,28.0,1.83,26.17,5.0,84.2
ORD-037703,CUST-006341,2024-06-18,Delivered,Net Banking,FastLogistics,881.0,22.73,858.27,0.0,72.47
ORD-037704,CUST-005854,2024-08-14,Delivered,UPI,ExpressCargo,38.0,1.89,36.11,5.0,73.34
ORD-037705,CUST-008400,2024-05-31,Delivered,Credit Card,BlueDart,32.0,0.5,31.5,5.0,89.76
ORD-037706,CUST-006898,2024-04-30,Delivered,Credit Card,FastLogistics,316.0,4.24,311.76,0.0,72.04
ORD-037707,CUST-014986,2024-04-22,Delivered,UPI,FastLogistics,146.5,3.92,142.58,0.0,73.34
ORD-037708,CUST-007698,2024-09-10,Delivered,COD,ExpressCargo,38.0,2.66,35.34,5.0,74.82
ORD-037709,CUST-002755,2024-09-20,Delivered,Credit Card,FastLogistics,32.0,1.3,30.7,5.0,85.25
ORD-037710,CUST-004786,2024-05-11,Delivered,Net Banking,BlueDart,375.0,14.7,360.3,0.0,85.13
ORD-037711,CUST-007239,2024-08-05,Returned,Credit Card,ExpressCargo,28.0,2.16,25.84,5.0,75.89
ORD-037712,CUST-008153,2024-04-16,Delivered,Credit Card,ExpressCargo,114.0,4.12,109.88,0.0,66.01
ORD-037713,CUST-006041,2024-07-26,Delivered,UPI,ExpressCargo,124.0,5.38,118.62,0.0,76.79
ORD-037714,CUST-000701,2024-07-01,Delivered,Credit Card,BlueDart,32.0,1.79,30.21,5.0,91.76
ORD-037715,CUST-005777,2024-07-03,Delivered,UPI,FastLogistics,84.0,5.82,78.18,5.0,85.74
ORD-037716,CUST-012570,2024-06-12,Delivered,COD,FastLogistics,572.0,16.81,555.19,0.0,72.85
ORD-037717,CUST-011468,2024-04-19,Delivered,Credit Card,BlueDart,128.0,5.03,122.97,0.0,87.16
ORD-037718,CUST-010215,2024-04-03,Delivered,UPI,ExpressCargo,195.0,3.19,191.81,0.0,66.81
ORD-037719,CUST-011143,2024-07-15,Returned,UPI,ExpressCargo,390.0,22.22,367.78,0.0,73.37
ORD-037720,CUST-014262,2024-04-16,Delivered,COD,ExpressCargo,545.0,17.5,527.5,0.0,67.46
ORD-037721,CUST-008292,2024-05-10,Returned,Credit Card,FastLogistics,286.0,5.27,280.73,0.0,73.68
ORD-037722,CUST-003676,2024-06-27,Delivered,UPI,BlueDart,16.0,0.16,15.84,5.0,86.26
ORD-037723,CUST-007382,2024-07-13,Delivered,Credit Card,FastLogistics,89.3,4.98,84.32,0.0,85.19
ORD-037724,CUST-010418,2024-05-21,Delivered,Credit Card,FastLogistics,335.0,4.24,330.76,0.0,70.68
ORD-037725,CUST-000085,2024-08-16,Delivered,Credit Card,FastLogistics,140.0,7.33,132.67,0.0,85.36
ORD-037726,CUST-008355,2024-05-29,Delivered,Credit Card,ExpressCargo,613.0,7.42,605.58,0.0,66.11
ORD-037727,CUST-004912,2024-04-05,Delivered,UPI,FastLogistics,109.0,3.55,105.45,0.0,72.82
ORD-037728,CUST-014204,2024-04-30,Delivered,Credit Card,FastLogistics,199.0,7.13,191.87,0.0,70.88
ORD-037729,CUST-014261,2024-07-01,Delivered,Credit Card,FastLogistics,150.0,10.25,139.75,0.0,84.23
ORD-037730,CUST-013054,2024-09-26,Delivered,UPI,FastLogistics,474.6,31.71,442.89,0.0,85.74
ORD-037731,CUST-003820,2024-06-21,Delivered,UPI,FastLogistics,64.0,1.54,62.46,5.0,69.47
ORD-037732,CUST-004467,2024-08-29,Delivered,Net Banking,ExpressCargo,32.0,2.61,29.39,5.0,75.47
ORD-037733,CUST-000403,2024-06-22,Delivered,COD,BlueDart,62.0,0.72,61.28,5.0,90.69
ORD-037734,CUST-014192,2024-09-26,Delivered,UPI,BlueDart,49.0,3.73,45.27,5.0,91.65
ORD-037735,CUST-011206,2024-07-15,Delivered,Credit Card,BlueDart,42.0,1.92,40.08,5.0,91.53
ORD-037736,CUST-009080,2024-05-29,Delivered,Credit Card,ExpressCargo,32.0,0.48,31.52,5.0,66.34
ORD-037737,CUST-011787,2024-08-26,Delivered,Credit Card,ExpressCargo,190.0,11.05,178.95,0.0,76.46
ORD-037738,CUST-000616,2024-08-12,Delivered,Credit Card,ExpressCargo,170.0,10.63,159.37,0.0,75.03
ORD-037739,CUST-011056,2024-06-27,Delivered,Credit Card,FastLogistics,16.0,0.61,15.39,5.0,69.83
ORD-037740,CUST-012945,2024-05-26,Delivered,UPI,FastLogistics,98.0,1.09,96.91,0.0,74.11
ORD-037741,CUST-013571,2024-05-23,Delivered,Credit Card,FastLogistics,887.0,12.12,874.88,0.0,73.8
ORD-037742,CUST-007710,2024-06-16,Delivered,Credit Card,ExpressCargo,235.0,3.44,231.56,0.0,70.03
ORD-037743,CUST-003937,2024-09-03,Delivered,Credit Card,ExpressCargo,178.6,12.19,166.41,0.0,73.33
ORD-037744,CUST-011257,2024-09-12,Delivered,Credit Card,FastLogistics,390.0,26.65,363.35,0.0,85.15
ORD-037745,CUST-013764,2024-06-21,Delivered,Credit Card,FastLogistics,45.0,0.89,44.11,5.0,74.0
ORD-037746,CUST-001859,2024-09-24,Delivered,Credit Card,FastLogistics,32.0,1.44,30.56,5.0,86.53
ORD-037747,CUST-003820,2024-06-13,Delivered,Credit Card,ExpressCargo,190.0,6.81,183.19,0.0,66.66
ORD-037748,CUST-014285,2024-04-14,Delivered,Net Banking,BlueDart,248.0,5.19,242.81,0.0,88.64
ORD-037749,CUST-010871,2024-04-16,Delivered,UPI,BlueDart,64.0,1.82,62.18,5.0,88.12
ORD-037750,CUST-002025,2024-04-13,Delivered,Credit Card,ExpressCargo,344.0,11.26,332.74,0.0,70.79
ORD-037751,CUST-008494,2024-05-08,Delivered,Net Banking,FastLogistics,117.0,3.31,113.69,0.0,71.79
ORD-037752,CUST-001416,2024-08-21,Delivered,Credit Card,ExpressCargo,39.0,2.08,36.92,5.0,75.85
ORD-037753,CUST-006068,2024-09-04,Delivered,Credit Card,ExpressCargo,113.0,9.08,103.92,0.0,75.47
ORD-037754,CUST-014195,2024-09-02,Delivered,UPI,FastLogistics,215.0,16.78,198.22,0.0,86.03
ORD-037755,CUST-009226,2024-04-14,Delivered,Net Banking,FastLogistics,16.0,0.27,15.73,5.0,72.09
ORD-037756,CUST-005905,2024-07-28,Delivered,COD,ExpressCargo,374.0,24.33,349.67,0.0,75.1
ORD-037757,CUST-004448,2024-09-16,Delivered,Net Banking,FastLogistics,148.52,7.13,141.39,0.0,84.56
ORD-037758,CUST-002253,2024-04-25,Delivered,UPI,BlueDart,49.0,1.67,47.33,5.0,87.41
ORD-037759,CUST-003821,2024-09-05,Delivered,Credit Card,FastLogistics,64.0,5.17,58.83,5.0,84.07
ORD-037760,CUST-001225,2024-09-30,Delivered,Net Banking,FastLogistics,84.0,6.88,77.12,5.0,85.24
ORD-037761,CUST-011306,2024-04-20,Delivered,COD,ExpressCargo,338.0,10.08,327.92,0.0,69.19
ORD-037762,CUST-014659,2024-09-07,Delivered,UPI,ExpressCargo,477.52,24.58,452.94,0.0,74.81
ORD-037763,CUST-012047,2024-05-12,Delivered,COD,FastLogistics,327.0,4.43,322.57,0.0,72.46
ORD-037764,CUST-004131,2024-07-17,Delivered,COD,ExpressCargo,195.0,17.42,177.58,0.0,75.32
ORD-037765,CUST-000320,2024-04-07,Delivered,UPI,FastLogistics,390.0,12.6,377.4,0.0,74.71
ORD-037766,CUST-000863,2024-04-07,Delivered,Net Banking,FastLogistics,1192.0,16.39,1175.61,0.0,70.53
ORD-037767,CUST-007114,2024-07-17,Delivered,COD,FastLogistics,202.0,14.83,187.17,0.0,86.65
ORD-037768,CUST-002702,2024-09-05,Delivered,Credit Card,ExpressCargo,459.66,34.25,425.41,0.0,73.79
ORD-037769,CUST-011013,2024-08-31,Delivered,Credit Card,ExpressCargo,42.3,2.4,39.9,5.0,74.21
ORD-037770,CUST-001302,2024-09-01,Delivered,Credit Card,BlueDart,195.0,14.92,180.08,0.0,89.47
ORD-037771,CUST-014905,2024-09-02,Delivered,UPI,ExpressCargo,116.0,9.43,106.57,0.0,77.18
ORD-037772,CUST-007103,2024-04-06,Delivered,Credit Card,BlueDart,1076.0,27.36,1048.64,0.0,85.61
ORD-037773,CUST-004895,2024-06-19,Delivered,UPI,BlueDart,190.0,6.01,183.99,0.0,87.82
ORD-037774,CUST-009533,2024-04-22,Delivered,UPI,BlueDart,336.0,3.69,332.31,0.0,87.35
ORD-037775,CUST-009642,2024-07-21,Delivered,Credit Card,BlueDart,89.3,4.18,85.12,0.0,90.26
ORD-037776,CUST-005355,2024-06-23,Delivered,Credit Card,FastLogistics,978.0,17.09,960.91,0.0,70.54
ORD-037777,CUST-007132,2024-08-02,Delivered,UPI,ExpressCargo,19.5,1.61,17.89,5.0,77.1
ORD-037778,CUST-000211,2024-09-24,Delivered,Credit Card,FastLogistics,143.5,8.17,135.33,0.0,86.68
ORD-037779,CUST-008541,2024-06-08,Delivered,Credit Card,FastLogistics,427.0,10.3,416.7,0.0,72.22
ORD-037780,CUST-000507,2024-05-14,Delivered,Net Banking,ExpressCargo,28.0,0.67,27.33,5.0,65.65
ORD-037781,CUST-013086,2024-09-09,Delivered,Credit Card,ExpressCargo,179.5,12.73,166.77,0.0,75.34
ORD-037782,CUST-007095,2024-08-22,Delivered,Net Banking,FastLogistics,39.0,2.36,36.64,5.0,84.89
ORD-037783,CUST-014318,2024-07-08,Delivered,UPI,FastLogistics,150.26,11.38,138.88,0.0,85.19
ORD-037784,CUST-004700,2024-05-21,Delivered,Credit Card,BlueDart,38.0,0.68,37.32,5.0,86.42
ORD-037785,CUST-009474,2024-05-19,Delivered,Credit Card,BlueDart,56.0,1.7,54.3,5.0,88.65
ORD-037786,CUST-010694,2024-09-29,Delivered,UPI,FastLogistics,122.3,9.11,113.19,0.0,86.17
ORD-037787,CUST-013865,2024-04-01,Returned,UPI,FastLogistics,60.0,0.9,59.1,5.0,74.7
ORD-037788,CUST-000161,2024-09-01,Delivered,Credit Card,ExpressCargo,89.3,6.26,83.04,0.0,76.99
ORD-037789,CUST-012197,2024-09-02,Returned,Credit Card,ExpressCargo,374.12,21.96,352.16,0.0,74.88
ORD-037790,CUST-012427,2024-08-25,Delivered,UPI,ExpressCargo,148.52,11.64,136.88,0.0,75.91
ORD-037791,CUST-013363,2024-05-27,Delivered,Credit Card,FastLogistics,79.0,2.12,76.88,5.0,70.5
ORD-037792,CUST-013382,2024-04-06,Delivered,UPI,BlueDart,195.0,2.87,192.13,0.0,86.25
ORD-037793,CUST-004813,2024-05-31,Delivered,Credit Card,BlueDart,226.0,4.19,221.81,0.0,89.75
ORD-037794,CUST-006486,2024-08-05,Delivered,UPI,FastLogistics,58.0,4.61,53.39,5.0,83.14
ORD-037795,CUST-000396,2024-07-03,Delivered,UPI,FastLogistics,29.0,2.12,26.88,5.0,85.5
ORD-037796,CUST-014341,2024-04-19,Delivered,Credit Card,FastLogistics,390.0,14.08,375.92,0.0,70.55
ORD-037797,CUST-002786,2024-08-24,Delivered,Credit Card,FastLogistics,19.5,1.03,18.47,5.0,83.92
ORD-037798,CUST-014396,2024-08-14,Delivered,UPI,FastLogistics,84.0,4.48,79.52,5.0,83.56
ORD-037799,CUST-013940,2024-07-30,Delivered,Net Banking,FastLogistics,299.5,22.07,277.43,0.0,82.27
ORD-037800,CUST-013068,2024-05-13,Delivered,Credit Card,ExpressCargo,172.0,3.09,168.91,0.0,69.08
ORD-037801,CUST-011847,2024-04-06,Returned,Credit Card,FastLogistics,149.0,3.52,145.48,0.0,73.5
ORD-037802,CUST-006867,2024-09-24,Returned,Credit Card,ExpressCargo,382.06,18.14,363.92,0.0,75.42
ORD-037803,CUST-009221,2024-06-14,Delivered,UPI,FastLogistics,271.0,3.07,267.93,0.0,70.06
ORD-037804,CUST-005735,2024-05-20,Delivered,UPI,FastLogistics,58.0,0.75,57.25,5.0,71.26
ORD-037805,CUST-007271,2024-07-15,Delivered,Credit Card,BlueDart,64.0,3.48,60.52,5.0,91.12
ORD-037806,CUST-006935,2024-04-30,Delivered,Credit Card,BlueDart,130.0,3.94,126.06,0.0,88.39
ORD-037807,CUST-008118,2024-06-14,Delivered,UPI,FastLogistics,85.0,2.5,82.5,0.0,71.93
ORD-037808,CUST-006252,2024-08-19,Delivered,UPI,ExpressCargo,322.3,14.52,307.78,0.0,76.65
ORD-037809,CUST-001201,2024-05-31,Delivered,Credit Card,ExpressCargo,555.0,8.66,546.34,0.0,67.95
ORD-037810,CUST-006093,2024-06-30,Delivered,Credit Card,FastLogistics,85.0,2.31,82.69,0.0,72.29
ORD-037811,CUST-009496,2024-06-14,Delivered,Credit Card,FastLogistics,97.0,2.94,94.06,0.0,71.46
ORD-037812,CUST-001352,2024-08-05,Delivered,UPI,BlueDart,64.0,3.02,60.98,5.0,90.47
ORD-037813,CUST-014468,2024-09-21,Delivered,Net Banking,BlueDart,365.66,29.47,336.19,0.0,89.53
ORD-037814,CUST-006147,2024-06-26,Delivered,UPI,FastLogistics,275.0,9.19,265.81,0.0,72.48
ORD-037815,CUST-014316,2024-04-29,Delivered,UPI,ExpressCargo,348.0,10.17,337.83,0.0,70.34
ORD-037816,CUST-011022,2024-06-28,Delivered,Credit Card,BlueDart,162.0,3.98,158.02,0.0,90.07
ORD-037817,CUST-013227,2024-09-01,Delivered,UPI,FastLogistics,29.0,1.41,27.59,5.0,86.95
ORD-037818,CUST-006272,2024-06-30,Delivered,Credit Card,ExpressCargo,28.0,0.61,27.39,5.0,65.2
ORD-037819,CUST-009961,2024-05-14,Delivered,Credit Card,ExpressCargo,90.0,1.16,88.84,0.0,70.04
ORD-037820,CUST-009005,2024-04-22,Delivered,UPI,FastLogistics,190.0,4.48,185.52,0.0,71.3
ORD-037821,CUST-004370,2024-06-28,Delivered,Credit Card,ExpressCargo,91.0,1.55,89.45,0.0,69.55
ORD-037822,CUST-011460,2024-04-05,Delivered,Credit Card,ExpressCargo,629.0,20.17,608.83,0.0,65.46
ORD-037823,CUST-011752,2024-05-29,Returned,COD,FastLogistics,28.0,1.04,26.96,5.0,72.92
ORD-037824,CUST-007141,2024-06-16,Delivered,UPI,BlueDart,508.5,19.31,489.19,0.0,88.19
ORD-037825,CUST-007534,2024-05-17,Delivered,Net Banking,BlueDart,1115.0,15.47,1099.53,0.0,90.34
ORD-037826,CUST-013011,2024-05-30,Delivered,UPI,FastLogistics,85.0,2.94,82.06,0.0,74.72
ORD-037827,CUST-013392,2024-08-28,Delivered,Credit Card,ExpressCargo,544.26,23.35,520.91,0.0,75.63
ORD-037828,CUST-000719,2024-05-30,Delivered,COD,ExpressCargo,114.0,4.44,109.56,0.0,67.68
ORD-037829,CUST-010047,2024-09-30,Delivered,UPI,FastLogistics,32.0,2.27,29.73,5.0,86.95
ORD-037830,CUST-008951,2024-08-09,Delivered,Credit Card,ExpressCargo,148.52,10.57,137.95,0.0,77.2
ORD-037831,CUST-014493,2024-07-02,Delivered,Credit Card,BlueDart,32.0,1.51,30.49,5.0,89.58
ORD-037832,CUST-001259,2024-07-30,Delivered,UPI,ExpressCargo,42.3,3.67,38.63,5.0,75.36
ORD-037833,CUST-012097,2024-04-25,Delivered,Net Banking,FastLogistics,62.0,1.93,60.07,5.0,73.16
ORD-037834,CUST-011490,2024-09-30,Delivered,Credit Card,BlueDart,85.0,5.25,79.75,5.0,90.8
